"Date","AQS_PARAMETER_DESC","Site.Name","DAILY_AQI_VALUE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2018-02-01,"PM2.5","Lexington water tower",43,"Davidson",35.8145,-80.2627
2018-02-02,"PM2.5","Lexington water tower",9,"Davidson",35.8145,-80.2627
2018-02-03,"PM2.5","Lexington water tower",21,"Davidson",35.8145,-80.2627
2018-02-04,"PM2.5","Lexington water tower",30,"Davidson",35.8145,-80.2627
2018-02-05,"PM2.5","Lexington water tower",23,"Davidson",35.8145,-80.2627
2018-02-06,"PM2.5","Lexington water tower",40,"Davidson",35.8145,-80.2627
2018-02-07,"PM2.5","Lexington water tower",25,"Davidson",35.8145,-80.2627
2018-02-08,"PM2.5","Lexington water tower",32,"Davidson",35.8145,-80.2627
2018-02-09,"PM2.5","Lexington water tower",55,"Davidson",35.8145,-80.2627
2018-02-10,"PM2.5","Lexington water tower",51,"Davidson",35.8145,-80.2627
2018-02-11,"PM2.5","Lexington water tower",19,"Davidson",35.8145,-80.2627
2018-02-12,"PM2.5","Lexington water tower",16,"Davidson",35.8145,-80.2627
2018-02-13,"PM2.5","Lexington water tower",23,"Davidson",35.8145,-80.2627
2018-02-14,"PM2.5","Lexington water tower",43,"Davidson",35.8145,-80.2627
2018-02-15,"PM2.5","Lexington water tower",22,"Davidson",35.8145,-80.2627
2018-02-16,"PM2.5","Lexington water tower",23,"Davidson",35.8145,-80.2627
2018-02-17,"PM2.5","Lexington water tower",14,"Davidson",35.8145,-80.2627
2018-02-18,"PM2.5","Lexington water tower",10,"Davidson",35.8145,-80.2627
2018-02-19,"PM2.5","Lexington water tower",23,"Davidson",35.8145,-80.2627
2018-02-20,"PM2.5","Lexington water tower",40,"Davidson",35.8145,-80.2627
2018-02-22,"PM2.5","Lexington water tower",40,"Davidson",35.8145,-80.2627
2018-02-23,"PM2.5","Lexington water tower",56,"Davidson",35.8145,-80.2627
2018-02-24,"PM2.5","Lexington water tower",51,"Davidson",35.8145,-80.2627
2018-02-25,"PM2.5","Lexington water tower",23,"Davidson",35.8145,-80.2627
2018-02-26,"PM2.5","Lexington water tower",15,"Davidson",35.8145,-80.2627
2018-02-27,"PM2.5","Lexington water tower",30,"Davidson",35.8145,-80.2627
2018-02-28,"PM2.5","Lexington water tower",53,"Davidson",35.8145,-80.2627
2018-03-01,"PM2.5","Lexington water tower",37,"Davidson",35.8145,-80.2627
2018-03-02,"PM2.5","Lexington water tower",9,"Davidson",35.8145,-80.2627
2018-03-03,"PM2.5","Lexington water tower",14,"Davidson",35.8145,-80.2627
2018-03-04,"PM2.5","Lexington water tower",23,"Davidson",35.8145,-80.2627
2018-03-05,"PM2.5","Lexington water tower",40,"Davidson",35.8145,-80.2627
2018-03-06,"PM2.5","Lexington water tower",45,"Davidson",35.8145,-80.2627
2018-03-07,"PM2.5","Lexington water tower",32,"Davidson",35.8145,-80.2627
2018-03-08,"PM2.5","Lexington water tower",26,"Davidson",35.8145,-80.2627
2018-03-09,"PM2.5","Lexington water tower",38,"Davidson",35.8145,-80.2627
2018-03-10,"PM2.5","Lexington water tower",72,"Davidson",35.8145,-80.2627
2018-03-11,"PM2.5","Lexington water tower",67,"Davidson",35.8145,-80.2627
2018-03-12,"PM2.5","Lexington water tower",33,"Davidson",35.8145,-80.2627
2018-03-13,"PM2.5","Lexington water tower",33,"Davidson",35.8145,-80.2627
2018-03-14,"PM2.5","Lexington water tower",20,"Davidson",35.8145,-80.2627
2018-03-15,"PM2.5","Lexington water tower",38,"Davidson",35.8145,-80.2627
2018-03-16,"PM2.5","Lexington water tower",45,"Davidson",35.8145,-80.2627
2018-03-17,"PM2.5","Lexington water tower",53,"Davidson",35.8145,-80.2627
2018-03-18,"PM2.5","Lexington water tower",28,"Davidson",35.8145,-80.2627
2018-03-19,"PM2.5","Lexington water tower",38,"Davidson",35.8145,-80.2627
2018-03-20,"PM2.5","Lexington water tower",22,"Davidson",35.8145,-80.2627
2018-03-21,"PM2.5","Lexington water tower",22,"Davidson",35.8145,-80.2627
2018-03-22,"PM2.5","Lexington water tower",24,"Davidson",35.8145,-80.2627
2018-03-23,"PM2.5","Lexington water tower",37,"Davidson",35.8145,-80.2627
2018-03-24,"PM2.5","Lexington water tower",49,"Davidson",35.8145,-80.2627
2018-03-25,"PM2.5","Lexington water tower",26,"Davidson",35.8145,-80.2627
2018-03-26,"PM2.5","Lexington water tower",22,"Davidson",35.8145,-80.2627
2018-03-27,"PM2.5","Lexington water tower",40,"Davidson",35.8145,-80.2627
2018-03-28,"PM2.5","Lexington water tower",54,"Davidson",35.8145,-80.2627
2018-03-29,"PM2.5","Lexington water tower",50,"Davidson",35.8145,-80.2627
2018-03-30,"PM2.5","Lexington water tower",18,"Davidson",35.8145,-80.2627
2018-03-31,"PM2.5","Lexington water tower",20,"Davidson",35.8145,-80.2627
2018-04-01,"PM2.5","Lexington water tower",33,"Davidson",35.8145,-80.2627
2018-04-02,"PM2.5","Lexington water tower",38,"Davidson",35.8145,-80.2627
2018-04-03,"PM2.5","Lexington water tower",58,"Davidson",35.8145,-80.2627
2018-04-04,"PM2.5","Lexington water tower",33,"Davidson",35.8145,-80.2627
2018-04-05,"PM2.5","Lexington water tower",20,"Davidson",35.8145,-80.2627
2018-04-06,"PM2.5","Lexington water tower",52,"Davidson",35.8145,-80.2627
2018-04-07,"PM2.5","Lexington water tower",43,"Davidson",35.8145,-80.2627
2018-04-08,"PM2.5","Lexington water tower",24,"Davidson",35.8145,-80.2627
2018-04-09,"PM2.5","Lexington water tower",38,"Davidson",35.8145,-80.2627
2018-04-10,"PM2.5","Lexington water tower",40,"Davidson",35.8145,-80.2627
2018-04-11,"PM2.5","Lexington water tower",42,"Davidson",35.8145,-80.2627
2018-04-12,"PM2.5","Lexington water tower",54,"Davidson",35.8145,-80.2627
2018-04-13,"PM2.5","Lexington water tower",55,"Davidson",35.8145,-80.2627
2018-04-14,"PM2.5","Lexington water tower",44,"Davidson",35.8145,-80.2627
2018-04-15,"PM2.5","Lexington water tower",25,"Davidson",35.8145,-80.2627
2018-04-16,"PM2.5","Lexington water tower",16,"Davidson",35.8145,-80.2627
2018-04-17,"PM2.5","Lexington water tower",22,"Davidson",35.8145,-80.2627
2018-04-18,"PM2.5","Lexington water tower",39,"Davidson",35.8145,-80.2627
2018-04-19,"PM2.5","Lexington water tower",35,"Davidson",35.8145,-80.2627
2018-04-20,"PM2.5","Lexington water tower",23,"Davidson",35.8145,-80.2627
2018-04-21,"PM2.5","Lexington water tower",36,"Davidson",35.8145,-80.2627
2018-04-22,"PM2.5","Lexington water tower",40,"Davidson",35.8145,-80.2627
2018-04-23,"PM2.5","Lexington water tower",21,"Davidson",35.8145,-80.2627
2018-04-24,"PM2.5","Lexington water tower",15,"Davidson",35.8145,-80.2627
2018-04-25,"PM2.5","Lexington water tower",11,"Davidson",35.8145,-80.2627
2018-04-26,"PM2.5","Lexington water tower",16,"Davidson",35.8145,-80.2627
2018-04-27,"PM2.5","Lexington water tower",22,"Davidson",35.8145,-80.2627
2018-04-28,"PM2.5","Lexington water tower",41,"Davidson",35.8145,-80.2627
2018-04-29,"PM2.5","Lexington water tower",18,"Davidson",35.8145,-80.2627
2018-04-30,"PM2.5","Lexington water tower",26,"Davidson",35.8145,-80.2627
2018-05-01,"PM2.5","Lexington water tower",40,"Davidson",35.8145,-80.2627
2018-05-02,"PM2.5","Lexington water tower",47,"Davidson",35.8145,-80.2627
2018-05-03,"PM2.5","Lexington water tower",45,"Davidson",35.8145,-80.2627
2018-05-04,"PM2.5","Lexington water tower",50,"Davidson",35.8145,-80.2627
2018-05-05,"PM2.5","Lexington water tower",53,"Davidson",35.8145,-80.2627
2018-05-06,"PM2.5","Lexington water tower",32,"Davidson",35.8145,-80.2627
2018-05-07,"PM2.5","Lexington water tower",23,"Davidson",35.8145,-80.2627
2018-05-08,"PM2.5","Lexington water tower",34,"Davidson",35.8145,-80.2627
2018-05-09,"PM2.5","Lexington water tower",43,"Davidson",35.8145,-80.2627
2018-05-15,"PM2.5","Lexington water tower",35,"Davidson",35.8145,-80.2627
2018-05-16,"PM2.5","Lexington water tower",25,"Davidson",35.8145,-80.2627
2018-05-17,"PM2.5","Lexington water tower",30,"Davidson",35.8145,-80.2627
2018-05-18,"PM2.5","Lexington water tower",26,"Davidson",35.8145,-80.2627
2018-05-19,"PM2.5","Lexington water tower",25,"Davidson",35.8145,-80.2627
2018-05-20,"PM2.5","Lexington water tower",39,"Davidson",35.8145,-80.2627
2018-05-21,"PM2.5","Lexington water tower",37,"Davidson",35.8145,-80.2627
2018-05-22,"PM2.5","Lexington water tower",38,"Davidson",35.8145,-80.2627
2018-05-23,"PM2.5","Lexington water tower",30,"Davidson",35.8145,-80.2627
2018-05-24,"PM2.5","Lexington water tower",45,"Davidson",35.8145,-80.2627
2018-05-25,"PM2.5","Lexington water tower",35,"Davidson",35.8145,-80.2627
2018-05-26,"PM2.5","Lexington water tower",28,"Davidson",35.8145,-80.2627
2018-05-27,"PM2.5","Lexington water tower",32,"Davidson",35.8145,-80.2627
2018-05-28,"PM2.5","Lexington water tower",18,"Davidson",35.8145,-80.2627
2018-05-29,"PM2.5","Lexington water tower",19,"Davidson",35.8145,-80.2627
2018-05-30,"PM2.5","Lexington water tower",30,"Davidson",35.8145,-80.2627
2018-05-31,"PM2.5","Lexington water tower",30,"Davidson",35.8145,-80.2627
2018-06-01,"PM2.5","Lexington water tower",31,"Davidson",35.8145,-80.2627
2018-06-02,"PM2.5","Lexington water tower",28,"Davidson",35.8145,-80.2627
2018-06-03,"PM2.5","Lexington water tower",38,"Davidson",35.8145,-80.2627
2018-06-04,"PM2.5","Lexington water tower",25,"Davidson",35.8145,-80.2627
2018-06-05,"PM2.5","Lexington water tower",31,"Davidson",35.8145,-80.2627
2018-06-06,"PM2.5","Lexington water tower",46,"Davidson",35.8145,-80.2627
2018-06-07,"PM2.5","Lexington water tower",52,"Davidson",35.8145,-80.2627
2018-06-08,"PM2.5","Lexington water tower",62,"Davidson",35.8145,-80.2627
2018-06-09,"PM2.5","Lexington water tower",54,"Davidson",35.8145,-80.2627
2018-06-10,"PM2.5","Lexington water tower",50,"Davidson",35.8145,-80.2627
2018-06-11,"PM2.5","Lexington water tower",50,"Davidson",35.8145,-80.2627
2018-06-12,"PM2.5","Lexington water tower",27,"Davidson",35.8145,-80.2627
2018-06-13,"PM2.5","Lexington water tower",43,"Davidson",35.8145,-80.2627
2018-06-14,"PM2.5","Lexington water tower",46,"Davidson",35.8145,-80.2627
2018-06-15,"PM2.5","Lexington water tower",40,"Davidson",35.8145,-80.2627
2018-06-16,"PM2.5","Lexington water tower",56,"Davidson",35.8145,-80.2627
2018-06-17,"PM2.5","Lexington water tower",54,"Davidson",35.8145,-80.2627
2018-06-18,"PM2.5","Lexington water tower",55,"Davidson",35.8145,-80.2627
2018-06-19,"PM2.5","Lexington water tower",56,"Davidson",35.8145,-80.2627
2018-06-20,"PM2.5","Lexington water tower",59,"Davidson",35.8145,-80.2627
2018-06-21,"PM2.5","Lexington water tower",46,"Davidson",35.8145,-80.2627
2018-06-22,"PM2.5","Lexington water tower",43,"Davidson",35.8145,-80.2627
2018-06-23,"PM2.5","Lexington water tower",32,"Davidson",35.8145,-80.2627
2018-06-24,"PM2.5","Lexington water tower",33,"Davidson",35.8145,-80.2627
2018-06-25,"PM2.5","Lexington water tower",33,"Davidson",35.8145,-80.2627
2018-06-26,"PM2.5","Lexington water tower",25,"Davidson",35.8145,-80.2627
2018-06-27,"PM2.5","Lexington water tower",36,"Davidson",35.8145,-80.2627
2018-06-28,"PM2.5","Lexington water tower",37,"Davidson",35.8145,-80.2627
2018-06-29,"PM2.5","Lexington water tower",47,"Davidson",35.8145,-80.2627
2018-06-30,"PM2.5","Lexington water tower",58,"Davidson",35.8145,-80.2627
2018-07-01,"PM2.5","Lexington water tower",30,"Davidson",35.8145,-80.2627
2018-07-02,"PM2.5","Lexington water tower",37,"Davidson",35.8145,-80.2627
2018-07-03,"PM2.5","Lexington water tower",56,"Davidson",35.8145,-80.2627
2018-07-04,"PM2.5","Lexington water tower",51,"Davidson",35.8145,-80.2627
2018-07-05,"PM2.5","Lexington water tower",28,"Davidson",35.8145,-80.2627
2018-07-06,"PM2.5","Lexington water tower",32,"Davidson",35.8145,-80.2627
2018-07-07,"PM2.5","Lexington water tower",33,"Davidson",35.8145,-80.2627
2018-07-08,"PM2.5","Lexington water tower",23,"Davidson",35.8145,-80.2627
2018-07-09,"PM2.5","Lexington water tower",28,"Davidson",35.8145,-80.2627
2018-07-10,"PM2.5","Lexington water tower",49,"Davidson",35.8145,-80.2627
2018-07-11,"PM2.5","Lexington water tower",52,"Davidson",35.8145,-80.2627
2018-07-12,"PM2.5","Lexington water tower",57,"Davidson",35.8145,-80.2627
2018-07-13,"PM2.5","Lexington water tower",53,"Davidson",35.8145,-80.2627
2018-07-14,"PM2.5","Lexington water tower",52,"Davidson",35.8145,-80.2627
2018-07-15,"PM2.5","Lexington water tower",54,"Davidson",35.8145,-80.2627
2018-07-16,"PM2.5","Lexington water tower",53,"Davidson",35.8145,-80.2627
2018-07-17,"PM2.5","Lexington water tower",46,"Davidson",35.8145,-80.2627
2018-07-18,"PM2.5","Lexington water tower",44,"Davidson",35.8145,-80.2627
2018-07-19,"PM2.5","Lexington water tower",37,"Davidson",35.8145,-80.2627
2018-07-20,"PM2.5","Lexington water tower",40,"Davidson",35.8145,-80.2627
2018-07-21,"PM2.5","Lexington water tower",38,"Davidson",35.8145,-80.2627
2018-07-22,"PM2.5","Lexington water tower",35,"Davidson",35.8145,-80.2627
2018-07-23,"PM2.5","Lexington water tower",37,"Davidson",35.8145,-80.2627
2018-07-24,"PM2.5","Lexington water tower",29,"Davidson",35.8145,-80.2627
2018-07-25,"PM2.5","Lexington water tower",35,"Davidson",35.8145,-80.2627
2018-07-26,"PM2.5","Lexington water tower",39,"Davidson",35.8145,-80.2627
2018-07-27,"PM2.5","Lexington water tower",50,"Davidson",35.8145,-80.2627
2018-07-28,"PM2.5","Lexington water tower",48,"Davidson",35.8145,-80.2627
2018-07-29,"PM2.5","Lexington water tower",40,"Davidson",35.8145,-80.2627
2018-07-30,"PM2.5","Lexington water tower",28,"Davidson",35.8145,-80.2627
2018-07-31,"PM2.5","Lexington water tower",37,"Davidson",35.8145,-80.2627
2018-08-01,"PM2.5","Lexington water tower",22,"Davidson",35.8145,-80.2627
2018-08-02,"PM2.5","Lexington water tower",23,"Davidson",35.8145,-80.2627
2018-08-03,"PM2.5","Lexington water tower",18,"Davidson",35.8145,-80.2627
2018-08-04,"PM2.5","Lexington water tower",26,"Davidson",35.8145,-80.2627
2018-08-05,"PM2.5","Lexington water tower",31,"Davidson",35.8145,-80.2627
2018-08-06,"PM2.5","Lexington water tower",43,"Davidson",35.8145,-80.2627
2018-08-07,"PM2.5","Lexington water tower",41,"Davidson",35.8145,-80.2627
2018-08-08,"PM2.5","Lexington water tower",30,"Davidson",35.8145,-80.2627
2018-08-09,"PM2.5","Lexington water tower",41,"Davidson",35.8145,-80.2627
2018-08-10,"PM2.5","Lexington water tower",51,"Davidson",35.8145,-80.2627
2018-08-11,"PM2.5","Lexington water tower",33,"Davidson",35.8145,-80.2627
2018-08-12,"PM2.5","Lexington water tower",37,"Davidson",35.8145,-80.2627
2018-08-13,"PM2.5","Lexington water tower",43,"Davidson",35.8145,-80.2627
2018-08-14,"PM2.5","Lexington water tower",51,"Davidson",35.8145,-80.2627
2018-08-15,"PM2.5","Lexington water tower",54,"Davidson",35.8145,-80.2627
2018-08-16,"PM2.5","Lexington water tower",64,"Davidson",35.8145,-80.2627
2018-08-17,"PM2.5","Lexington water tower",52,"Davidson",35.8145,-80.2627
2018-08-18,"PM2.5","Lexington water tower",32,"Davidson",35.8145,-80.2627
2018-08-19,"PM2.5","Lexington water tower",33,"Davidson",35.8145,-80.2627
2018-08-20,"PM2.5","Lexington water tower",33,"Davidson",35.8145,-80.2627
2018-08-21,"PM2.5","Lexington water tower",37,"Davidson",35.8145,-80.2627
2018-08-22,"PM2.5","Lexington water tower",30,"Davidson",35.8145,-80.2627
2018-08-23,"PM2.5","Lexington water tower",52,"Davidson",35.8145,-80.2627
2018-08-24,"PM2.5","Lexington water tower",38,"Davidson",35.8145,-80.2627
2018-08-25,"PM2.5","Lexington water tower",44,"Davidson",35.8145,-80.2627
2018-08-26,"PM2.5","Lexington water tower",56,"Davidson",35.8145,-80.2627
2018-08-27,"PM2.5","Lexington water tower",62,"Davidson",35.8145,-80.2627
2018-08-28,"PM2.5","Lexington water tower",65,"Davidson",35.8145,-80.2627
2018-08-29,"PM2.5","Lexington water tower",53,"Davidson",35.8145,-80.2627
2018-08-30,"PM2.5","Lexington water tower",55,"Davidson",35.8145,-80.2627
2018-08-31,"PM2.5","Lexington water tower",37,"Davidson",35.8145,-80.2627
2018-09-01,"PM2.5","Lexington water tower",43,"Davidson",35.8145,-80.2627
2018-09-02,"PM2.5","Lexington water tower",34,"Davidson",35.8145,-80.2627
2018-09-03,"PM2.5","Lexington water tower",30,"Davidson",35.8145,-80.2627
2018-09-04,"PM2.5","Lexington water tower",40,"Davidson",35.8145,-80.2627
2018-09-05,"PM2.5","Lexington water tower",47,"Davidson",35.8145,-80.2627
2018-09-06,"PM2.5","Lexington water tower",42,"Davidson",35.8145,-80.2627
2018-09-07,"PM2.5","Lexington water tower",48,"Davidson",35.8145,-80.2627
2018-09-08,"PM2.5","Lexington water tower",41,"Davidson",35.8145,-80.2627
2018-09-09,"PM2.5","Lexington water tower",21,"Davidson",35.8145,-80.2627
2018-09-10,"PM2.5","Lexington water tower",20,"Davidson",35.8145,-80.2627
2018-09-11,"PM2.5","Lexington water tower",25,"Davidson",35.8145,-80.2627
2018-09-12,"PM2.5","Lexington water tower",20,"Davidson",35.8145,-80.2627
2018-09-21,"PM2.5","Lexington water tower",57,"Davidson",35.8145,-80.2627
2018-09-22,"PM2.5","Lexington water tower",56,"Davidson",35.8145,-80.2627
2018-09-23,"PM2.5","Lexington water tower",41,"Davidson",35.8145,-80.2627
2018-09-24,"PM2.5","Lexington water tower",26,"Davidson",35.8145,-80.2627
2018-09-25,"PM2.5","Lexington water tower",37,"Davidson",35.8145,-80.2627
2018-09-26,"PM2.5","Lexington water tower",37,"Davidson",35.8145,-80.2627
2018-09-27,"PM2.5","Lexington water tower",35,"Davidson",35.8145,-80.2627
2018-09-28,"PM2.5","Lexington water tower",25,"Davidson",35.8145,-80.2627
2018-09-29,"PM2.5","Lexington water tower",31,"Davidson",35.8145,-80.2627
2018-09-30,"PM2.5","Lexington water tower",37,"Davidson",35.8145,-80.2627
2018-10-01,"PM2.5","Lexington water tower",42,"Davidson",35.8145,-80.2627
2018-10-02,"PM2.5","Lexington water tower",52,"Davidson",35.8145,-80.2627
2018-10-03,"PM2.5","Lexington water tower",50,"Davidson",35.8145,-80.2627
2018-10-04,"PM2.5","Lexington water tower",53,"Davidson",35.8145,-80.2627
2018-10-05,"PM2.5","Lexington water tower",45,"Davidson",35.8145,-80.2627
2018-10-06,"PM2.5","Lexington water tower",55,"Davidson",35.8145,-80.2627
2018-10-07,"PM2.5","Lexington water tower",56,"Davidson",35.8145,-80.2627
2018-10-08,"PM2.5","Lexington water tower",43,"Davidson",35.8145,-80.2627
2018-10-09,"PM2.5","Lexington water tower",28,"Davidson",35.8145,-80.2627
2018-10-10,"PM2.5","Lexington water tower",25,"Davidson",35.8145,-80.2627
2018-10-11,"PM2.5","Lexington water tower",19,"Davidson",35.8145,-80.2627
2018-10-12,"PM2.5","Lexington water tower",27,"Davidson",35.8145,-80.2627
2018-10-13,"PM2.5","Lexington water tower",29,"Davidson",35.8145,-80.2627
2018-10-14,"PM2.5","Lexington water tower",34,"Davidson",35.8145,-80.2627
2018-10-15,"PM2.5","Lexington water tower",51,"Davidson",35.8145,-80.2627
2018-10-16,"PM2.5","Lexington water tower",43,"Davidson",35.8145,-80.2627
2018-10-17,"PM2.5","Lexington water tower",22,"Davidson",35.8145,-80.2627
2018-10-18,"PM2.5","Lexington water tower",27,"Davidson",35.8145,-80.2627
2018-10-19,"PM2.5","Lexington water tower",41,"Davidson",35.8145,-80.2627
2018-10-20,"PM2.5","Lexington water tower",42,"Davidson",35.8145,-80.2627
2018-10-21,"PM2.5","Lexington water tower",19,"Davidson",35.8145,-80.2627
2018-10-22,"PM2.5","Lexington water tower",36,"Davidson",35.8145,-80.2627
2018-10-23,"PM2.5","Lexington water tower",39,"Davidson",35.8145,-80.2627
2018-10-24,"PM2.5","Lexington water tower",38,"Davidson",35.8145,-80.2627
2018-10-25,"PM2.5","Lexington water tower",38,"Davidson",35.8145,-80.2627
2018-10-26,"PM2.5","Lexington water tower",27,"Davidson",35.8145,-80.2627
2018-10-27,"PM2.5","Lexington water tower",20,"Davidson",35.8145,-80.2627
2018-10-28,"PM2.5","Lexington water tower",25,"Davidson",35.8145,-80.2627
2018-10-29,"PM2.5","Lexington water tower",23,"Davidson",35.8145,-80.2627
2018-10-30,"PM2.5","Lexington water tower",33,"Davidson",35.8145,-80.2627
2018-10-31,"PM2.5","Lexington water tower",48,"Davidson",35.8145,-80.2627
2018-11-01,"PM2.5","Lexington water tower",38,"Davidson",35.8145,-80.2627
2018-11-02,"PM2.5","Lexington water tower",25,"Davidson",35.8145,-80.2627
2018-11-03,"PM2.5","Lexington water tower",35,"Davidson",35.8145,-80.2627
2018-11-04,"PM2.5","Lexington water tower",38,"Davidson",35.8145,-80.2627
2018-11-05,"PM2.5","Lexington water tower",23,"Davidson",35.8145,-80.2627
2018-11-06,"PM2.5","Lexington water tower",25,"Davidson",35.8145,-80.2627
2018-11-07,"PM2.5","Lexington water tower",38,"Davidson",35.8145,-80.2627
2018-11-08,"PM2.5","Lexington water tower",30,"Davidson",35.8145,-80.2627
2018-11-09,"PM2.5","Lexington water tower",30,"Davidson",35.8145,-80.2627
2018-11-10,"PM2.5","Lexington water tower",24,"Davidson",35.8145,-80.2627
2018-11-11,"PM2.5","Lexington water tower",38,"Davidson",35.8145,-80.2627
2018-11-12,"PM2.5","Lexington water tower",52,"Davidson",35.8145,-80.2627
2018-11-13,"PM2.5","Lexington water tower",28,"Davidson",35.8145,-80.2627
2018-11-14,"PM2.5","Lexington water tower",38,"Davidson",35.8145,-80.2627
2018-11-15,"PM2.5","Lexington water tower",21,"Davidson",35.8145,-80.2627
2018-11-16,"PM2.5","Lexington water tower",28,"Davidson",35.8145,-80.2627
2018-11-17,"PM2.5","Lexington water tower",60,"Davidson",35.8145,-80.2627
2018-11-18,"PM2.5","Lexington water tower",72,"Davidson",35.8145,-80.2627
2018-11-19,"PM2.5","Lexington water tower",70,"Davidson",35.8145,-80.2627
2018-11-20,"PM2.5","Lexington water tower",44,"Davidson",35.8145,-80.2627
2018-11-21,"PM2.5","Lexington water tower",34,"Davidson",35.8145,-80.2627
2018-11-22,"PM2.5","Lexington water tower",43,"Davidson",35.8145,-80.2627
2018-11-23,"PM2.5","Lexington water tower",33,"Davidson",35.8145,-80.2627
2018-11-24,"PM2.5","Lexington water tower",28,"Davidson",35.8145,-80.2627
2018-11-25,"PM2.5","Lexington water tower",39,"Davidson",35.8145,-80.2627
2018-11-26,"PM2.5","Lexington water tower",34,"Davidson",35.8145,-80.2627
2018-11-27,"PM2.5","Lexington water tower",19,"Davidson",35.8145,-80.2627
2018-11-28,"PM2.5","Lexington water tower",38,"Davidson",35.8145,-80.2627
2018-11-29,"PM2.5","Lexington water tower",47,"Davidson",35.8145,-80.2627
2018-11-30,"PM2.5","Lexington water tower",56,"Davidson",35.8145,-80.2627
2018-12-01,"PM2.5","Lexington water tower",58,"Davidson",35.8145,-80.2627
2018-12-02,"PM2.5","Lexington water tower",33,"Davidson",35.8145,-80.2627
2018-12-03,"PM2.5","Lexington water tower",43,"Davidson",35.8145,-80.2627
2018-12-04,"PM2.5","Lexington water tower",17,"Davidson",35.8145,-80.2627
2018-12-05,"PM2.5","Lexington water tower",17,"Davidson",35.8145,-80.2627
2018-12-06,"PM2.5","Lexington water tower",38,"Davidson",35.8145,-80.2627
2018-12-07,"PM2.5","Lexington water tower",69,"Davidson",35.8145,-80.2627
2018-12-08,"PM2.5","Lexington water tower",56,"Davidson",35.8145,-80.2627
2018-12-09,"PM2.5","Lexington water tower",26,"Davidson",35.8145,-80.2627
2018-12-10,"PM2.5","Lexington water tower",37,"Davidson",35.8145,-80.2627
2018-12-11,"PM2.5","Lexington water tower",53,"Davidson",35.8145,-80.2627
2018-12-12,"PM2.5","Lexington water tower",70,"Davidson",35.8145,-80.2627
2018-12-13,"PM2.5","Lexington water tower",76,"Davidson",35.8145,-80.2627
2018-12-14,"PM2.5","Lexington water tower",52,"Davidson",35.8145,-80.2627
2018-12-15,"PM2.5","Lexington water tower",25,"Davidson",35.8145,-80.2627
2018-12-16,"PM2.5","Lexington water tower",24,"Davidson",35.8145,-80.2627
2018-12-17,"PM2.5","Lexington water tower",17,"Davidson",35.8145,-80.2627
2018-12-18,"PM2.5","Lexington water tower",42,"Davidson",35.8145,-80.2627
2018-12-19,"PM2.5","Lexington water tower",63,"Davidson",35.8145,-80.2627
2018-12-20,"PM2.5","Lexington water tower",45,"Davidson",35.8145,-80.2627
2018-12-21,"PM2.5","Lexington water tower",18,"Davidson",35.8145,-80.2627
2018-12-22,"PM2.5","Lexington water tower",19,"Davidson",35.8145,-80.2627
2018-12-23,"PM2.5","Lexington water tower",52,"Davidson",35.8145,-80.2627
2018-12-24,"PM2.5","Lexington water tower",43,"Davidson",35.8145,-80.2627
2018-12-25,"PM2.5","Lexington water tower",57,"Davidson",35.8145,-80.2627
2018-12-26,"PM2.5","Lexington water tower",66,"Davidson",35.8145,-80.2627
2018-12-27,"PM2.5","Lexington water tower",57,"Davidson",35.8145,-80.2627
2018-12-28,"PM2.5","Lexington water tower",30,"Davidson",35.8145,-80.2627
2018-12-29,"PM2.5","Lexington water tower",53,"Davidson",35.8145,-80.2627
2018-12-30,"PM2.5","Lexington water tower",54,"Davidson",35.8145,-80.2627
2018-12-31,"PM2.5","Lexington water tower",33,"Davidson",35.8145,-80.2627
2018-01-02,"PM2.5","Durham Armory",31,"Durham",36.0329550008979,-78.904037
2018-01-05,"PM2.5","Durham Armory",24,"Durham",36.0329550008979,-78.904037
2018-01-08,"PM2.5","Durham Armory",29,"Durham",36.0329550008979,-78.904037
2018-01-11,"PM2.5","Durham Armory",35,"Durham",36.0329550008979,-78.904037
2018-01-14,"PM2.5","Durham Armory",14,"Durham",36.0329550008979,-78.904037
2018-01-17,"PM2.5","Durham Armory",51,"Durham",36.0329550008979,-78.904037
2018-01-20,"PM2.5","Durham Armory",38,"Durham",36.0329550008979,-78.904037
2018-01-23,"PM2.5","Durham Armory",17,"Durham",36.0329550008979,-78.904037
2018-01-26,"PM2.5","Durham Armory",39,"Durham",36.0329550008979,-78.904037
2018-01-29,"PM2.5","Durham Armory",8,"Durham",36.0329550008979,-78.904037
2018-02-01,"PM2.5","Durham Armory",28,"Durham",36.0329550008979,-78.904037
2018-02-04,"PM2.5","Durham Armory",20,"Durham",36.0329550008979,-78.904037
2018-02-07,"PM2.5","Durham Armory",22,"Durham",36.0329550008979,-78.904037
2018-02-10,"PM2.5","Durham Armory",33,"Durham",36.0329550008979,-78.904037
2018-02-13,"PM2.5","Durham Armory",23,"Durham",36.0329550008979,-78.904037
2018-02-16,"PM2.5","Durham Armory",30,"Durham",36.0329550008979,-78.904037
2018-02-19,"PM2.5","Durham Armory",24,"Durham",36.0329550008979,-78.904037
2018-02-22,"PM2.5","Durham Armory",30,"Durham",36.0329550008979,-78.904037
2018-02-25,"PM2.5","Durham Armory",26,"Durham",36.0329550008979,-78.904037
