"Date","AQS_PARAMETER_DESC","Site.Name","DAILY_AQI_VALUE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2018-04-30,"Ozone","Taylorsville Liledoun",51,"Alexander",35.9138000008966,-81.191
2018-05-01,"Ozone","Taylorsville Liledoun",74,"Alexander",35.9138000008966,-81.191
2018-05-02,"Ozone","Taylorsville Liledoun",87,"Alexander",35.9138000008966,-81.191
2018-05-03,"Ozone","Taylorsville Liledoun",74,"Alexander",35.9138000008966,-81.191
2018-05-04,"Ozone","Taylorsville Liledoun",74,"Alexander",35.9138000008966,-81.191
2018-05-05,"Ozone","Taylorsville Liledoun",43,"Alexander",35.9138000008966,-81.191
2018-05-06,"Ozone","Taylorsville Liledoun",46,"Alexander",35.9138000008966,-81.191
2018-05-07,"Ozone","Taylorsville Liledoun",54,"Alexander",35.9138000008966,-81.191
2018-05-08,"Ozone","Taylorsville Liledoun",61,"Alexander",35.9138000008966,-81.191
2018-05-09,"Ozone","Taylorsville Liledoun",67,"Alexander",35.9138000008966,-81.191
2018-05-10,"Ozone","Taylorsville Liledoun",50,"Alexander",35.9138000008966,-81.191
2018-05-11,"Ozone","Taylorsville Liledoun",54,"Alexander",35.9138000008966,-81.191
2018-05-12,"Ozone","Taylorsville Liledoun",61,"Alexander",35.9138000008966,-81.191
2018-05-13,"Ozone","Taylorsville Liledoun",51,"Alexander",35.9138000008966,-81.191
2018-05-14,"Ozone","Taylorsville Liledoun",64,"Alexander",35.9138000008966,-81.191
2018-05-15,"Ozone","Taylorsville Liledoun",31,"Alexander",35.9138000008966,-81.191
2018-05-16,"Ozone","Taylorsville Liledoun",25,"Alexander",35.9138000008966,-81.191
2018-05-17,"Ozone","Taylorsville Liledoun",36,"Alexander",35.9138000008966,-81.191
2018-05-18,"Ozone","Taylorsville Liledoun",28,"Alexander",35.9138000008966,-81.191
2018-05-19,"Ozone","Taylorsville Liledoun",34,"Alexander",35.9138000008966,-81.191
2018-05-20,"Ozone","Taylorsville Liledoun",36,"Alexander",35.9138000008966,-81.191
2018-05-21,"Ozone","Taylorsville Liledoun",37,"Alexander",35.9138000008966,-81.191
2018-05-22,"Ozone","Taylorsville Liledoun",33,"Alexander",35.9138000008966,-81.191
2018-05-23,"Ozone","Taylorsville Liledoun",37,"Alexander",35.9138000008966,-81.191
2018-05-24,"Ozone","Taylorsville Liledoun",48,"Alexander",35.9138000008966,-81.191
2018-05-25,"Ozone","Taylorsville Liledoun",31,"Alexander",35.9138000008966,-81.191
2018-05-26,"Ozone","Taylorsville Liledoun",24,"Alexander",35.9138000008966,-81.191
2018-05-27,"Ozone","Taylorsville Liledoun",25,"Alexander",35.9138000008966,-81.191
2018-05-28,"Ozone","Taylorsville Liledoun",19,"Alexander",35.9138000008966,-81.191
2018-05-29,"Ozone","Taylorsville Liledoun",24,"Alexander",35.9138000008966,-81.191
2018-05-30,"Ozone","Taylorsville Liledoun",24,"Alexander",35.9138000008966,-81.191
2018-05-31,"Ozone","Taylorsville Liledoun",33,"Alexander",35.9138000008966,-81.191
2018-06-01,"Ozone","Taylorsville Liledoun",38,"Alexander",35.9138000008966,-81.191
2018-06-02,"Ozone","Taylorsville Liledoun",37,"Alexander",35.9138000008966,-81.191
